hex,Poblacion,PCA,area_m2,Densidad_ha,NSE_5,NSE_3,hex_o,AllTrips_AvgTravelTimeAll_tpubl,AllTrips_AvgTravelTimeAll_tpubl_w,AllTrips_AvgTransfersAll_tpubl,AllTrips_AvgTransfersAll_tpubl_w,AllTrips_AvgTravelTimeAll_car,AllTrips_AvgTravelTimeAll_car_w,AllTrips_TravelTimeDowntown_tpubl,AllTrips_AvgTransfersDowntown_tpubl,AllTrips_TravelTimeDowntown_car,AllTrips_DistanceDowntown_car,AllTrips_TravelTimeDowntown_Difference,rate_tp_car_all,rate_tp_car_Downtown,AllTrips_walk_to_bus_origin_meters_w,AllTrips_walk_to_bus_total_meters_w,EsVe_Area_verdes_ha_2km,EsVe_Area_verdes_ha_800mts,EducInicPriv_QtAvgEst2km,EducInicPriv_QtAvgEst800mts,EducInicPriv_QtAvgEst1500mts,EducInicPriv_AvgTime_bus,EducInicPriv_AvgTime_walk,EducInicPubl_QtAvgEst2km,EducInicPubl_QtAvgEst800mts,EducInicPubl_QtAvgEst1500mts,EducInicPubl_AvgTime_bus,EducInicPubl_AvgTime_walk,EducPrimPriv_QtAvgEst2km,EducPrimPriv_QtAvgEst800mts,EducPrimPriv_QtAvgEst1500mts,EducPrimPriv_AvgTime_bus,EducPrimPriv_AvgTime_walk,EducPrimPubl_QtAvgEst2km,EducPrimPubl_QtAvgEst800mts,EducPrimPubl_QtAvgEst1500mts,EducPrimPubl_AvgTime_bus,EducPrimPubl_AvgTime_walk,EducSecuPriv_QtAvgEst2km,EducSecuPriv_QtAvgEst800mts,EducSecuPriv_QtAvgEst1500mts,EducSecuPriv_AvgTime_bus,EducSecuPriv_AvgTime_walk,EducSecuPubl_QtAvgEst2km,EducSecuPubl_QtAvgEst800mts,EducSecuPubl_QtAvgEst1500mts,EducSecuPubl_AvgTime_bus,EducSecuPubl_AvgTime_walk,SaluAtenPrim_QtAvgEst2km,SaluAtenPrim_QtAvgEst800mts,SaluAtenPrim_QtAvgEst1500mts,SaluAtenPrim_AvgTime_bus,SaluAtenPrim_AvgTime_walk,SaluHosp_QtAvgEst2km,SaluHosp_QtAvgEst800mts,SaluHosp_QtAvgEst1500mts,SaluHosp_AvgTime_bus,SaluHosp_AvgTime_walk,IndiAcce,Verde_m2habitante800m,Verde_m2habitante1500m,Verde_m2habitante2000m,city
8966e42f26bffff,1581.0,-3.624011166323905,109517.0,144.4,1 - Alto,1 - Alto,8866e42f27fffff,52.42,39.74,0.94,0.83,34.36,28.22,36.0,1.0,28.65,11.62,7.35,1.41,1.26,349.14883175858785,1374.0803242266657,29.6,8.3,35.0,5.0,20.0,6.0,6.5,3.0,0.0,1.0,15.0,15.3,9.0,0.0,1.0,11.0,32.9,3.0,0.0,1.0,15.0,14.8,9.0,0.0,1.0,11.0,32.9,3.0,0.0,1.0,15.0,14.8,1.0,0.0,1.0,15.0,15.3,5.0,1.0,3.0,10.0,22.1,3. Media Baja,3.8860810335639813,2.9018739708009846,2.693322146360313,Bogotá
8966e42f27bffff,1831.0,-3.583119243946228,109512.0,167.2,1 - Alto,1 - Alto,8866e42f27fffff,52.42,39.74,0.94,0.83,34.36,28.22,36.0,1.0,28.65,11.62,7.35,1.41,1.26,349.14883175858785,1374.0803242266657,29.6,8.3,35.0,5.0,20.0,6.0,6.5,3.0,0.0,1.0,15.0,15.3,9.0,0.0,1.0,11.0,32.9,3.0,0.0,1.0,15.0,14.8,9.0,0.0,1.0,11.0,32.9,3.0,0.0,1.0,15.0,14.8,1.0,0.0,1.0,15.0,15.3,5.0,1.0,3.0,10.0,22.1,3. Media Baja,3.8860810335639813,2.9018739708009846,2.693322146360313,Bogotá
8966e42f267ffff,1875.0,-3.458957964302864,109512.0,171.2,1 - Alto,1 - Alto,8866e42f27fffff,52.42,39.74,0.94,0.83,34.36,28.22,36.0,1.0,28.65,11.62,7.35,1.41,1.26,349.14883175858785,1374.0803242266657,29.6,8.3,35.0,5.0,20.0,6.0,6.5,3.0,0.0,1.0,15.0,15.3,9.0,0.0,1.0,11.0,32.9,3.0,0.0,1.0,15.0,14.8,9.0,0.0,1.0,11.0,32.9,3.0,0.0,1.0,15.0,14.8,1.0,0.0,1.0,15.0,15.3,5.0,1.0,3.0,10.0,22.1,3. Media Baja,3.8860810335639813,2.9018739708009846,2.693322146360313,Bogotá
8966e42f277ffff,2440.0,-3.3435393093398504,109507.0,222.8,1 - Alto,1 - Alto,8866e42f27fffff,52.42,39.74,0.94,0.83,34.36,28.22,36.0,1.0,28.65,11.62,7.35,1.41,1.26,349.14883175858785,1374.0803242266657,29.6,8.3,35.0,5.0,20.0,6.0,6.5,3.0,0.0,1.0,15.0,15.3,9.0,0.0,1.0,11.0,32.9,3.0,0.0,1.0,15.0,14.8,9.0,0.0,1.0,11.0,32.9,3.0,0.0,1.0,15.0,14.8,1.0,0.0,1.0,15.0,15.3,5.0,1.0,3.0,10.0,22.1,3. Media Baja,3.8860810335639813,2.9018739708009846,2.693322146360313,Bogotá
8966e42f347ffff,52.0,-3.7539034320926112,109507.0,4.7,1 - Alto,1 - Alto,8866e42f35fffff,178.46,175.64,0.0,0.0,13.02,2.79,,,,,,62.95,,1046.5565809712152,1936.5715227422545,4.5,1.2,5.0,1.0,1.0,8.0,8.1,1.0,0.0,1.0,18.0,19.3,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,1.0,0.0,1.0,18.0,19.3,2.0,0.0,2.0,18.0,20.0,3. Media Baja,0.8431083374259373,1.1582773527044368,1.8428283745109484,Bogotá
8966e42f34fffff,199.0,-3.7539034320926112,109512.0,18.2,1 - Alto,1 - Alto,8866e42f35fffff,178.46,175.64,0.0,0.0,13.02,2.79,,,,,,62.95,,1046.5565809712152,1936.5715227422545,4.5,1.2,5.0,1.0,1.0,8.0,8.1,1.0,0.0,1.0,18.0,19.3,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,1.0,0.0,1.0,18.0,19.3,2.0,0.0,2.0,18.0,20.0,3. Media Baja,0.8431083374259373,1.1582773527044368,1.8428283745109484,Bogotá
8966e42f34bffff,350.0,-3.7307728130824604,109512.0,32.0,1 - Alto,1 - Alto,8866e42f35fffff,178.46,175.64,0.0,0.0,13.02,2.79,,,,,,62.95,,1046.5565809712152,1936.5715227422545,4.5,1.2,5.0,1.0,1.0,8.0,8.1,1.0,0.0,1.0,18.0,19.3,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,1.0,0.0,1.0,18.0,19.3,2.0,0.0,2.0,18.0,20.0,3. Media Baja,0.8431083374259373,1.1582773527044368,1.8428283745109484,Bogotá
8966e42f357ffff,54.0,-3.6430917006712473,109502.0,4.9,1 - Alto,1 - Alto,8866e42f35fffff,178.46,175.64,0.0,0.0,13.02,2.79,,,,,,62.95,,1046.5565809712152,1936.5715227422545,4.5,1.2,5.0,1.0,1.0,8.0,8.1,1.0,0.0,1.0,18.0,19.3,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,1.0,0.0,1.0,18.0,19.3,2.0,0.0,2.0,18.0,20.0,3. Media Baja,0.8431083374259373,1.1582773527044368,1.8428283745109484,Bogotá
8966e42f343ffff,286.0,-3.540917780519158,109507.0,26.1,1 - Alto,1 - Alto,8866e42f35fffff,178.46,175.64,0.0,0.0,13.02,2.79,,,,,,62.95,,1046.5565809712152,1936.5715227422545,4.5,1.2,5.0,1.0,1.0,8.0,8.1,1.0,0.0,1.0,18.0,19.3,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,1.0,0.0,1.0,18.0,19.3,2.0,0.0,2.0,18.0,20.0,3. Media Baja,0.8431083374259373,1.1582773527044368,1.8428283745109484,Bogotá
8966e42f35bffff,345.0,-3.4127162273046605,109507.0,31.5,1 - Alto,1 - Alto,8866e42f35fffff,178.46,175.64,0.0,0.0,13.02,2.79,,,,,,62.95,,1046.5565809712152,1936.5715227422545,4.5,1.2,5.0,1.0,1.0,8.0,8.1,1.0,0.0,1.0,18.0,19.3,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,1.0,0.0,1.0,18.0,19.3,2.0,0.0,2.0,18.0,20.0,3. Media Baja,0.8431083374259373,1.1582773527044368,1.8428283745109484,Bogotá
8966e42f353ffff,342.0,-2.944737815502687,109502.0,31.2,1 - Alto,1 - Alto,8866e42f35fffff,178.46,175.64,0.0,0.0,13.02,2.79,,,,,,62.95,,1046.5565809712152,1936.5715227422545,4.5,1.2,5.0,1.0,1.0,8.0,8.1,1.0,0.0,1.0,18.0,19.3,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,3.0,0.0,0.0,18.0,20.9,1.0,0.0,0.0,18.0,21.1,1.0,0.0,1.0,18.0,19.3,2.0,0.0,2.0,18.0,20.0,3. Media Baja,0.8431083374259373,1.1582773527044368,1.8428283745109484,Bogotá
8966e4288abffff,2234.0,-3.7410643378247057,109526.0,204.0,1 - Alto,1 - Alto,8866e4288bfffff,48.93,38.79,0.61,0.44,33.58,27.21,37.0,0.0,28.75,10.62,8.25,1.43,1.29,574.417051197539,1024.7251153592617,38.6,8.0,25.0,0.0,10.0,11.0,11.3,3.0,0.0,2.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,2.0,0.0,1.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,1.0,0.0,1.0,16.0,17.2,1.0,0.0,1.0,16.0,18.3,4.0,0.0,0.0,13.0,24.7,3. Media Baja,5.560408046688137,4.15126948314581,3.628013178825616,Bogotá
8966e4288a3ffff,2035.0,-3.654326184806855,109521.0,185.8,1 - Alto,1 - Alto,8866e4288bfffff,48.93,38.79,0.61,0.44,33.58,27.21,37.0,0.0,28.75,10.62,8.25,1.43,1.29,574.417051197539,1024.7251153592617,38.6,8.0,25.0,0.0,10.0,11.0,11.3,3.0,0.0,2.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,2.0,0.0,1.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,1.0,0.0,1.0,16.0,17.2,1.0,0.0,1.0,16.0,18.3,4.0,0.0,0.0,13.0,24.7,3. Media Baja,5.560408046688137,4.15126948314581,3.628013178825616,Bogotá
8966e4288a7ffff,1270.0,-3.565859417324574,109521.0,116.0,1 - Alto,1 - Alto,8866e4288bfffff,48.93,38.79,0.61,0.44,33.58,27.21,37.0,0.0,28.75,10.62,8.25,1.43,1.29,574.417051197539,1024.7251153592617,38.6,8.0,25.0,0.0,10.0,11.0,11.3,3.0,0.0,2.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,2.0,0.0,1.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,1.0,0.0,1.0,16.0,17.2,1.0,0.0,1.0,16.0,18.3,4.0,0.0,0.0,13.0,24.7,3. Media Baja,5.560408046688137,4.15126948314581,3.628013178825616,Bogotá
8966e4288afffff,1504.0,-3.5219444326574636,109526.0,137.3,1 - Alto,1 - Alto,8866e4288bfffff,48.93,38.79,0.61,0.44,33.58,27.21,37.0,0.0,28.75,10.62,8.25,1.43,1.29,574.417051197539,1024.7251153592617,38.6,8.0,25.0,0.0,10.0,11.0,11.3,3.0,0.0,2.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,2.0,0.0,1.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,1.0,0.0,1.0,16.0,17.2,1.0,0.0,1.0,16.0,18.3,4.0,0.0,0.0,13.0,24.7,3. Media Baja,5.560408046688137,4.15126948314581,3.628013178825616,Bogotá
8966e4288bbffff,1226.0,-3.430855505028722,109521.0,111.9,1 - Alto,1 - Alto,8866e4288bfffff,48.93,38.79,0.61,0.44,33.58,27.21,37.0,0.0,28.75,10.62,8.25,1.43,1.29,574.417051197539,1024.7251153592617,38.6,8.0,25.0,0.0,10.0,11.0,11.3,3.0,0.0,2.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,2.0,0.0,1.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,1.0,0.0,1.0,16.0,17.2,1.0,0.0,1.0,16.0,18.3,4.0,0.0,0.0,13.0,24.7,3. Media Baja,5.560408046688137,4.15126948314581,3.628013178825616,Bogotá
8966e4288b7ffff,2301.0,-2.9202984816405317,109516.0,210.1,1 - Alto,1 - Alto,8866e4288bfffff,48.93,38.79,0.61,0.44,33.58,27.21,37.0,0.0,28.75,10.62,8.25,1.43,1.29,574.417051197539,1024.7251153592617,38.6,8.0,25.0,0.0,10.0,11.0,11.3,3.0,0.0,2.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,2.0,0.0,1.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,1.0,0.0,1.0,16.0,17.2,1.0,0.0,1.0,16.0,18.3,4.0,0.0,0.0,13.0,24.7,3. Media Baja,5.560408046688137,4.15126948314581,3.628013178825616,Bogotá
8966e4288b3ffff,1303.0,-2.1736486580479877,109516.0,119.0,1 - Alto,1 - Alto,8866e4288bfffff,48.93,38.79,0.61,0.44,33.58,27.21,37.0,0.0,28.75,10.62,8.25,1.43,1.29,574.417051197539,1024.7251153592617,38.6,8.0,25.0,0.0,10.0,11.0,11.3,3.0,0.0,2.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,2.0,0.0,1.0,14.0,22.3,7.0,0.0,0.0,13.0,24.9,1.0,0.0,1.0,16.0,17.2,1.0,0.0,1.0,16.0,18.3,4.0,0.0,0.0,13.0,24.7,3. Media Baja,5.560408046688137,4.15126948314581,3.628013178825616,Bogotá
8966e42d4b3ffff,228.0,-3.736855426630816,109517.0,20.8,1 - Alto,1 - Alto,8866e42d4bfffff,56.37,44.6,1.64,1.44,35.86,28.52,39.0,2.0,28.15,8.93,10.85,1.56,1.39,1873.8261920457041,2890.036036036036,2.4,0.0,4.0,0.0,0.0,12.0,48.7,0.0,0.0,0.0,16.0,65.9,0.0,0.0,0.0,13.0,59.1,0.0,0.0,0.0,16.0,33.7,0.0,0.0,0.0,13.0,59.1,0.0,0.0,0.0,16.0,33.7,0.0,0.0,0.0,16.0,34.1,0.0,0.0,0.0,13.0,64.9,3. Media Baja,1.0777628762118407,1.8566148665287765,1.9622780789127003,Bogotá
8966e42d4b7ffff,116.0,-3.6962348299724046,109517.0,10.6,1 - Alto,1 - Alto,8866e42d4bfffff,56.37,44.6,1.64,1.44,35.86,28.52,39.0,2.0,28.15,8.93,10.85,1.56,1.39,1873.8261920457041,2890.036036036036,2.4,0.0,4.0,0.0,0.0,12.0,48.7,0.0,0.0,0.0,16.0,65.9,0.0,0.0,0.0,13.0,59.1,0.0,0.0,0.0,16.0,33.7,0.0,0.0,0.0,13.0,59.1,0.0,0.0,0.0,16.0,33.7,0.0,0.0,0.0,16.0,34.1,0.0,0.0,0.0,13.0,64.9,3. Media Baja,1.0777628762118407,1.8566148665287765,1.9622780789127003,Bogotá
8966e42d4bbffff,27.0,-2.949946321135058,109522.0,2.5,1 - Alto,1 - Alto,8866e42d4bfffff,56.37,44.6,1.64,1.44,35.86,28.52,39.0,2.0,28.15,8.93,10.85,1.56,1.39,1873.8261920457041,2890.036036036036,2.4,0.0,4.0,0.0,0.0,12.0,48.7,0.0,0.0,0.0,16.0,65.9,0.0,0.0,0.0,13.0,59.1,0.0,0.0,0.0,16.0,33.7,0.0,0.0,0.0,13.0,59.1,0.0,0.0,0.0,16.0,33.7,0.0,0.0,0.0,16.0,34.1,0.0,0.0,0.0,13.0,64.9,3. Media Baja,1.0777628762118407,1.8566148665287765,1.9622780789127003,Bogotá
8966e42d4a3ffff,6.0,-2.4159918629038035,109522.0,0.5,1 - Alto,1 - Alto,8866e42d4bfffff,56.37,44.6,1.64,1.44,35.86,28.52,39.0,2.0,28.15,8.93,10.85,1.56,1.39,1873.8261920457041,2890.036036036036,2.4,0.0,4.0,0.0,0.0,12.0,48.7,0.0,0.0,0.0,16.0,65.9,0.0,0.0,0.0,13.0,59.1,0.0,0.0,0.0,16.0,33.7,0.0,0.0,0.0,13.0,59.1,0.0,0.0,0.0,16.0,33.7,0.0,0.0,0.0,16.0,34.1,0.0,0.0,0.0,13.0,64.9,3. Media Baja,1.0777628762118407,1.8566148665287765,1.9622780789127003,Bogotá
8966e42d4a7ffff,1.0,-2.4159918629038035,109522.0,0.1,1 - Alto,1 - Alto,8866e42d4bfffff,56.37,44.6,1.64,1.44,35.86,28.52,39.0,2.0,28.15,8.93,10.85,1.56,1.39,1873.8261920457041,2890.036036036036,2.4,0.0,4.0,0.0,0.0,12.0,48.7,0.0,0.0,0.0,16.0,65.9,0.0,0.0,0.0,13.0,59.1,0.0,0.0,0.0,16.0,33.7,0.0,0.0,0.0,13.0,59.1,0.0,0.0,0.0,16.0,33.7,0.0,0.0,0.0,16.0,34.1,0.0,0.0,0.0,13.0,64.9,3. Media Baja,1.0777628762118407,1.8566148665287765,1.9622780789127003,Bogotá
8966e42d4abffff,6.0,-2.4159918629038035,109527.0,0.5,1 - Alto,1 - Alto,8866e42d4bfffff,56.37,44.6,1.64,1.44,35.86,28.52,39.0,2.0,28.15,8.93,10.85,1.56,1.39,1873.8261920457041,2890.036036036036,2.4,0.0,4.0,0.0,0.0,12.0,48.7,0.0,0.0,0.0,16.0,65.9,0.0,0.0,0.0,13.0,59.1,0.0,0.0,0.0,16.0,33.7,0.0,0.0,0.0,13.0,59.1,0.0,0.0,0.0,16.0,33.7,0.0,0.0,0.0,16.0,34.1,0.0,0.0,0.0,13.0,64.9,3. Media Baja,1.0777628762118407,1.8566148665287765,1.9622780789127003,Bogotá
8966e42f243ffff,1073.0,-3.7254403370155913,109507.0,98.0,1 - Alto,1 - Alto,8866e42f25fffff,52.05,39.54,0.93,0.82,34.31,28.12,36.0,1.0,28.65,11.62,7.35,1.41,1.26,289.8465648574484,1098.4018614958877,27.6,8.0,44.0,11.0,28.0,2.0,2.5,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,1.0,0.0,0.0,17.0,26.4,8.0,0.0,5.0,9.0,23.6,3. Media Baja,3.7412496219866753,2.7900980353242186,3.040212689128899,Bogotá
8966e42f24fffff,1125.0,-3.6737805495599356,109512.0,102.7,1 - Alto,1 - Alto,8866e42f25fffff,52.05,39.54,0.93,0.82,34.31,28.12,36.0,1.0,28.65,11.62,7.35,1.41,1.26,289.8465648574484,1098.4018614958877,27.6,8.0,44.0,11.0,28.0,2.0,2.5,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,1.0,0.0,0.0,17.0,26.4,8.0,0.0,5.0,9.0,23.6,3. Media Baja,3.7412496219866753,2.7900980353242186,3.040212689128899,Bogotá
8966e42f247ffff,1502.0,-3.582435474778114,109507.0,137.2,1 - Alto,1 - Alto,8866e42f25fffff,52.05,39.54,0.93,0.82,34.31,28.12,36.0,1.0,28.65,11.62,7.35,1.41,1.26,289.8465648574484,1098.4018614958877,27.6,8.0,44.0,11.0,28.0,2.0,2.5,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,1.0,0.0,0.0,17.0,26.4,8.0,0.0,5.0,9.0,23.6,3. Media Baja,3.7412496219866753,2.7900980353242186,3.040212689128899,Bogotá
8966e42f25bffff,1468.0,-3.573177945189856,109507.0,134.1,1 - Alto,1 - Alto,8866e42f25fffff,52.05,39.54,0.93,0.82,34.31,28.12,36.0,1.0,28.65,11.62,7.35,1.41,1.26,289.8465648574484,1098.4018614958877,27.6,8.0,44.0,11.0,28.0,2.0,2.5,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,1.0,0.0,0.0,17.0,26.4,8.0,0.0,5.0,9.0,23.6,3. Media Baja,3.7412496219866753,2.7900980353242186,3.040212689128899,Bogotá
8966e42f24bffff,1410.0,-3.567718837796379,109512.0,128.8,1 - Alto,1 - Alto,8866e42f25fffff,52.05,39.54,0.93,0.82,34.31,28.12,36.0,1.0,28.65,11.62,7.35,1.41,1.26,289.8465648574484,1098.4018614958877,27.6,8.0,44.0,11.0,28.0,2.0,2.5,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,1.0,0.0,0.0,17.0,26.4,8.0,0.0,5.0,9.0,23.6,3. Media Baja,3.7412496219866753,2.7900980353242186,3.040212689128899,Bogotá
8966e42f257ffff,1139.0,-3.5583007938097557,109502.0,104.0,1 - Alto,1 - Alto,8866e42f25fffff,52.05,39.54,0.93,0.82,34.31,28.12,36.0,1.0,28.65,11.62,7.35,1.41,1.26,289.8465648574484,1098.4018614958877,27.6,8.0,44.0,11.0,28.0,2.0,2.5,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,1.0,0.0,0.0,17.0,26.4,8.0,0.0,5.0,9.0,23.6,3. Media Baja,3.7412496219866753,2.7900980353242186,3.040212689128899,Bogotá
8966e42f253ffff,1216.0,-3.53924573798342,109502.0,111.0,1 - Alto,1 - Alto,8866e42f25fffff,52.05,39.54,0.93,0.82,34.31,28.12,36.0,1.0,28.65,11.62,7.35,1.41,1.26,289.8465648574484,1098.4018614958877,27.6,8.0,44.0,11.0,28.0,2.0,2.5,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,8.0,0.0,3.0,12.0,16.9,3.0,0.0,1.0,14.0,19.1,1.0,0.0,0.0,17.0,26.4,8.0,0.0,5.0,9.0,23.6,3. Media Baja,3.7412496219866753,2.7900980353242186,3.040212689128899,Bogotá
8966e428977ffff,971.0,-3.7231936078943924,109542.0,88.6,1 - Alto,1 - Alto,8866e42897fffff,54.19,43.9,0.93,0.75,31.65,24.4,42.0,1.0,24.3,7.86,17.7,1.8,1.73,1050.283014722039,1125.784662711492,35.5,2.1,47.0,7.0,28.0,4.0,3.9,3.0,2.0,3.0,9.0,8.7,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,1.0,1.0,1.0,10.0,9.9,25.0,14.0,23.0,3.0,3.2,2. Media Alta,3.620467408178472,3.6706275683692153,4.474540854486057,Bogotá
8966e428967ffff,1116.0,-3.5874717575628106,109547.0,101.9,1 - Alto,1 - Alto,8866e42897fffff,54.19,43.9,0.93,0.75,31.65,24.4,42.0,1.0,24.3,7.86,17.7,1.8,1.73,1050.283014722039,1125.784662711492,35.5,2.1,47.0,7.0,28.0,4.0,3.9,3.0,2.0,3.0,9.0,8.7,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,1.0,1.0,1.0,10.0,9.9,25.0,14.0,23.0,3.0,3.2,2. Media Alta,3.620467408178472,3.6706275683692153,4.474540854486057,Bogotá
8966e42897bffff,1161.0,-3.4778793549050704,109547.0,106.0,1 - Alto,1 - Alto,8866e42897fffff,54.19,43.9,0.93,0.75,31.65,24.4,42.0,1.0,24.3,7.86,17.7,1.8,1.73,1050.283014722039,1125.784662711492,35.5,2.1,47.0,7.0,28.0,4.0,3.9,3.0,2.0,3.0,9.0,8.7,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,1.0,1.0,1.0,10.0,9.9,25.0,14.0,23.0,3.0,3.2,2. Media Alta,3.620467408178472,3.6706275683692153,4.474540854486057,Bogotá
8966e428973ffff,867.0,-3.4235159403285262,109542.0,79.1,1 - Alto,1 - Alto,8866e42897fffff,54.19,43.9,0.93,0.75,31.65,24.4,42.0,1.0,24.3,7.86,17.7,1.8,1.73,1050.283014722039,1125.784662711492,35.5,2.1,47.0,7.0,28.0,4.0,3.9,3.0,2.0,3.0,9.0,8.7,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,1.0,1.0,1.0,10.0,9.9,25.0,14.0,23.0,3.0,3.2,2. Media Alta,3.620467408178472,3.6706275683692153,4.474540854486057,Bogotá
8966e428963ffff,841.0,-3.229150107236527,109547.0,76.8,1 - Alto,1 - Alto,8866e42897fffff,54.19,43.9,0.93,0.75,31.65,24.4,42.0,1.0,24.3,7.86,17.7,1.8,1.73,1050.283014722039,1125.784662711492,35.5,2.1,47.0,7.0,28.0,4.0,3.9,3.0,2.0,3.0,9.0,8.7,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,1.0,1.0,1.0,10.0,9.9,25.0,14.0,23.0,3.0,3.2,2. Media Alta,3.620467408178472,3.6706275683692153,4.474540854486057,Bogotá
8966e42896fffff,786.0,-3.0873821911393047,109552.0,71.7,1 - Alto,1 - Alto,8866e42897fffff,54.19,43.9,0.93,0.75,31.65,24.4,42.0,1.0,24.3,7.86,17.7,1.8,1.73,1050.283014722039,1125.784662711492,35.5,2.1,47.0,7.0,28.0,4.0,3.9,3.0,2.0,3.0,9.0,8.7,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,1.0,1.0,1.0,10.0,9.9,25.0,14.0,23.0,3.0,3.2,2. Media Alta,3.620467408178472,3.6706275683692153,4.474540854486057,Bogotá
8966e42896bffff,801.0,-2.403774605316293,109552.0,73.1,1 - Alto,1 - Alto,8866e42897fffff,54.19,43.9,0.93,0.75,31.65,24.4,42.0,1.0,24.3,7.86,17.7,1.8,1.73,1050.283014722039,1125.784662711492,35.5,2.1,47.0,7.0,28.0,4.0,3.9,3.0,2.0,3.0,9.0,8.7,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,14.0,1.0,7.0,10.0,10.5,4.0,1.0,3.0,8.0,8.0,1.0,1.0,1.0,10.0,9.9,25.0,14.0,23.0,3.0,3.2,2. Media Alta,3.620467408178472,3.6706275683692153,4.474540854486057,Bogotá
